user_id,auction_id,cat_id,cat1,property,buy_mount,day
744209869,41451668478,50010558,50008168,25935:21991;1628665:3233941;1628665:3233942;122217801:34731;32047:93470;122217973:30363;1628306:3229399;1628348:11468;10144346:29641138;22009:29800;122217965:29431631;122217803:30916;22066:30993;33069:104880;22061:14033338;33203:3502330;21458:21923186,2,20141009
1134498258,14439698475,50016704,50022520,21458:117541;1628665:3233941;1628665:3233942;1628665:29790;1628665:3233936;1628665:3233937;1628665:3233938;1628665:82340;1628665:29793;1628665:131622;1628665:108579;1628665:29785;22142:31457;22142:31458;22142:31461;22142:31462;22142:31465;22142:31466;22142:31469;22142:31470;22142:31473;5261493:52265297;5261480:37474085;34394:29800;33017:114414;33016:104551;1629333:3271268;1629323:106664;1629341:3230695;1629335:3271277;1629337:117245;1629342:101277;1629344:109126;1629348:114412;1628366:3230095;6619922:65007541;16646653:17632913;5968142:3336491,1,20130306
1028690993,13964526301,50000820,28,2397831:40203,1,20130306
13360037,15211850438,203322,28,21921:29277;22265:29294;23897:48332;1628665:3233941,1,20130206
809981760,22581756062,50003700,28,1628665:3233941;6796859:52368;6796859:52367;6796859:52366,1,20130206
854429093,19132367148,121394024,50008168,21458:29563;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;13023209:23506;122217801:3228688;122217801:3238327;122217801:3265977;122217801:3340598;22009:29800;122217803:30914;25935:31381;13512069:40366865;21475:61944851;21475:20145005,1,20141230
78023534,39448435396,121466023,50008168,21458:144723607;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;25935:21991,1,20141230
262156353,17526473910,50012363,122650008,21458:3383439;1628665:3233941;1628665:3233942;1628665:3233939;13023209:3311858;22007:30380;22007:30381;22007:30382;22007:30383;22007:30384;22007:30385;122217803:30915;2397831:16561164;21948:3228727;124129949:18340619;122218021:31619;35730:125116;25935:21991;25935:21990;25935:31381;122217744:4027090;27759919:6218776,1,20140921
154091369,40993929227,50013636,50008168,21458:30992;1628665:3233941;1628665:29790;1628665:3233936;1628665:3233937;1628665:29798;1628665:29784;1628665:29796;1628665:29785;25935:31381;32047:93471;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:23751657;13023209:9761905;13658074:9761905,1,20140921
48665727,14674713524,121474030,28,21458:32270;29100251:498627526;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:131622;1628665:29796;1628665:108579;1628665:29782;13023209:3475245;22061:44795;2397831:16561164;21475:385579823;11684888:11468,1,20140720
364789561,42556009235,50010538,50008168,115931637:36783070;21458:30992;13023209:717522007;25935:21991;1628665:3233941;1628665:3233942;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;32047:93472;1628348:11468;122217965:114518;122218045:106713;22066:30993;122217803:30916,1,20141129
1798068264,38888330189,50010558,50008168,25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;32047:93471;122217973:30363;1628306:3229402;1628348:11468;10144346:29641138;22009:106665;122217965:114518;122217803:30916;22066:30993;33069:104912;22061:14033338;33203:3502330;13023209:3377889;21458:74855445,1,20141129
650914420,36524554308,251725,28,21458:193690047;29599587:34734;22061:2054;14215263:52992;13023209:42869950;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21479:3262142;21475:275708185,1,20141001
404408164,10170245568,50023797,28,11644036:28619;11684888:104528258;21475:11488282;11666049:40203,1,20130423
81027485,16354083422,50013636,50008168,21458:30992;13658074:98886802;1628665:92012;1628665:31614;1628665:131622;25935:21990;32047:93470;22019:3377924;22019:2375;22019:28232;22019:138749;22135:31412;1628366:30915;8151548:29800;13529746:31729;13529646:117906617;13394971:3086;22022:102274034;13539026:3548306,1,20130423
678749428,5358461593,50009547,50014815,21489:35152;21458:31832;5256880:136498;21475:114225;21479:21671,1,20130423
185329022,19206999801,50156020,50008168,1628665:23424;1628665:29778;1628665:29782;1628665:29799;1628665:31614;1628665:82340;1628665:3233937;1628665:3233942;22185:21990;13395135:21671;27707896:30904;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748;22019:138749;30640:93470;22334:30915;8151548:29800;13394971:30993;27692354:30905;1628348:11468;21458:46906;1633959:144577289,1,20130526
346889914,17862502194,50003700,28,21458:43175;1628665:3233941;1628665:3233942;1628665:92012;6725953:48332;6796859:68863835,1,20130526
480682302,17428515760,50019022,28,21458:3602856;21475:21793;1628665:29787;1628665:29793;1628665:29796;1628665:61550;1628665:92012;1628665:131622;1628665:3233936;1628665:3233937;1628665:3233940;5668758:21978;7663173:9414457,1,20130526
672867015,18045773372,50010545,50008168,21458:3297374;1633959:137120386;23150:45030;25935:21991;2101573:3218252;1628366:32799;8151548:29800;2904342:65820315;13394971:3269223;13395135:30911;1628665:3233938;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,20130807
769784137,14976285267,50009547,50014815,21489:50627;1628665:82340;1628665:131622;21475:108284;21479:3381023;21458:3804264;19060118:3236934,1,20130807
770692750,21771280290,50012365,122650008,21458:8535341;1628665:3233940;1628665:133527;1628665:29782;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;1628366:30916;23346:46085;8185016:31619;8185018:31686;1629233:14543980;25935:21991;25935:21990;25935:31381;2397831:16560944,1,20130101
116445351,21952908528,50019069,28,,2,20130101
89680755,25255104874,50014277,50014815,21458:48871;3842416:3750504;3847709:75369014;3748803:51479;5260764:28871;2815901:41592270,1,20130802
21521699,39032032036,50013207,50008168,21458:568304011;13023209:3436110;22121:30905;25935:31381;22009:29800;22066:29563;22061:14033338;122217806:30903;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924,1,20140714
891166533,38831518783,121452056,50008168,21458:559384184;13023209:17203579;122277773:31429;18553309:21671;122217803:30915;25935:21991;22009:27417714;22066:3381725;22061:109080;1628665:3233936;1628665:29784;1628665:29793;1628665:131622;1628665:29782;1628665:29799;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924,1,20140714
39368698,7850771400,50023591,50022520,1628665:29784;1628665:131622;1628665:133527;21967:29774;21967:29775;21967:29776;122277773:119686;122277569:21983;21477:22516235;122217803:3290137;122217803:30915;122217803:30916;122217803:30914;11761801:119491;22009:29800;13023209:365542240;21458:32538350,1,20141010
1607085592,40470861690,50006602,50008168,10984217:21985;21479:106713;1628665:3233941;1628665:3233942;21475:3473865;21475:3229496;21475:38368874;21475:19811010;122217803:30914;25935:21991;21458:11844,3,20141010
76871995,39790096175,50012328,50008168,1628665:3233938;1628348:11468;122218045:55366;25935:21991;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;33069:104911;22066:29563;22121:21671;22061:30911;122217803:30914;22009:29800;122218020:46055;13420016:3218256;13023209:3366558;21458:7339239,1,20141010
1954188649,38248977063,50156020,50008168,1628665:23424;122277773:30904;122217801:3265977,1,20140403
1929499228,38251686410,50024842,50008168,21458:270388327,1,20140403
125798070,37819675739,50013711,50008168,21458:6471210;13023209:4842177;122277773:30903;18553309:131776;122217803:30915;25935:21991;22009:29800;22066:31377;22061:21671;1628665:3233941;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,1,20140403
1925488256,37472277388,121450025,50014815,21458:32270;5325100:556505547;21489:82362;13023209:556505547;2191842:13613106;21475:21671;21596:21671;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;21479:50666323,1,20140604
1136562763,20923079655,50010545,50008168,122217806:30903;1628665:29790;1628665:29798;1628665:29778;1628665:29796;25935:21990;122217801:3284610;122217801:125938;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;2101573:3218251;122217803:30914;22009:29800;22121:30999;22066:30993;22061:21671;13023209:273665502;21458:45060,1,20140604
1672449232,36898695621,50016116,38,21458:30992;21956:146730826;10178888:3274411;1628149:96059,1,20150202
1820905906,39665425753,121394024,50008168,21458:51230256;13023209:608513723;22009:29800;122217803:30914;21477:30731631;21477:106779;21477:3979320;21477:3232478;21477:30731632;21477:24927057;21477:28695579;21477:4069612;25935:31381;13512069:48867;21475:493281615;21475:493281616;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619;1628665:3233941;1628665:3233939;1628665:92012;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,1,20150202
807157158,19790470468,211122,38,21458:151428858;21475:63635630;22757:39866566;1628149:96059;6933553:44417439;6940834:29865;19064799:25526576;26807840:3354320;122277714:39866566,1,20140921
1134007073,38861930269,50008705,28,21458:10361989;18095482:607530038;122277609:106920289;21475:275708185;1628665:29790;1628665:3233937;1628665:29787,1,20141111
2133811910,35403381608,50013636,50008168,21458:90109665;14109064:134193416;1628665:3233941;1628665:29790;1628665:3233936;1628665:131622;1628665:29785;25935:21991;13023209:134193416;32047:93470;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:31379;22022:102274034;122277668:119686,1,20141111
326035863,42000737334,203527,28,21458:21817;138155713:731449886;18822961:28867;21974:29869;123273479:21671;21475:385579823;6725953:48332;11684888:11468;1628665:3233941;13023209:9166477,1,20141111
452050803,19852397007,50012359,122650008,21458:30391011;13023209:179467752;122217803:30914;124129949:3704329;122218021:3269476;23654:46082;21477:139386;25935:21991;25935:21990;25935:31381;1628665:92012;1628665:31614;1628665:3233937;1628665:29778;1628665:82340;1628665:131622;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395,1,20141111
196912063,41036233642,50013207,50008168,1628665:3233941;1628665:3233942;1628665:29790;1628665:61550;1628665:3233938;1628665:29796;122217801:3248884;122217801:3340598;122217801:3284610;122217801:125938;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;25935:21991;32047:93471;22009:29800;122217806:30902,1,20141103
560487498,41428873943,50012376,50022520,1628665:29784;1628665:29796;1628665:29782;21967:29841;22121:30905;122217965:3227750;22009:3269110;22066:29563;22061:30909;21458:259957774,1,20141103
1017588105,36171090678,50011993,28,122218042:3251279;21475:135183931;1628861:21671;32959:104027;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;122217889:82125;21479:31542;6863019:3726638;6864839:75472461;11684888:11468,1,20140904
37750454,16117989046,50012431,50014815,21458:4540492;1633959:186338428;2815901:151343635;2397831:16561295;6851446:46160;6851445:30916;1628665:3233942;1628665:61550;1628665:3233938;3731429:37463482;3731429:37472463;3731429:104914;23349:8669077;23349:8662414,1,20130908
111671882,20350900713,50012375,50022520,21458:36868416;1628665:29790;1628665:3233938;1628665:29784;1633959:3384540;2397831:16560972;21967:29774;21967:29773;22021:34863778;35759:131621;22131:30905;22122:29563;22123:30912;22124:31396;10296185:95292615,2,20130908
709839718,15676533438,50006602,50008168,30497:21986;30498:30690;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:3233938;1628665:29787;1628665:29793;1628665:29796;1628665:29785;1628665:29799;1628324:9319927;1628324:7202757;1628324:3472605;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:56082775;5426651:29841;1628366:30915;25935:21991,1,20130908
2048929513,39631706001,121398035,50022520,21458:3515611;13023209:25933435;13957491:118751862;136358319:30896;21477:105416591;122217803:30916;22009:104585;122217965:3227750;1628665:3233941;1628665:3233942;1628665:92012;1628665:31614;1628665:61550;1628665:3233937;1628665:29798;1628665:82340;1628665:29784;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21967:29774;21967:29775;21967:29776,1,20140920
1089617622,41235664002,50007140,28,21458:153497851;33239800:30839586;21475:135183931;122218217:22021;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550,1,20141114
10117280,38554404810,50006602,50008168,21479:106713;21967:29841;25935:21991;10984217:21985;13023209:24963603;122217803:30915;1628665:29778;1628665:3233938;21475:3473865;21475:3229496;21475:38368874;21475:19811010,2,20140731
137352035,38871036452,121462075,50008168,1628665:3233938;1628665:29787;1628665:29796;1628665:29782;1628665:29799;25935:31381;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:3226274,1,20140731
127059388,25962636295,50016115,38,21458:3231012;4396637:3504188;10178888:3274411;1628149:112911;4491527:7155932,1,20141227
67023822,16176499871,50012476,28,1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;11981285:21880;11684888:104528258;21458:33609;5610656:6887728;1633959:3260421,1,20120923
97369663,13660714779,50023591,50022520,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:82340;1628665:29787;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29841;11697064:119686;11697039:72203476;11719942:11462;22334:30915;22334:30916;22334:30914;11761801:119491;21458:12494091;1633959:8270259,1,20120923
730302768,14663445988,50006095,28,21458:8152439;1633959:3281344;22999:43891;5107128:50789519;11684888:104528258;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;22999:44123,1,20120923
51879170,15476561882,50006843,38,21458:135877297;16333368:3335990;20463491:8483212,64,20120803
98718766,17864172302,203320,28,21921:29277;21923:21978;23897:48332;1627338:3217766;11684888:104528258,1,20120803
848744482,14761685404,50006602,50008168,21458:110252;1633959:3391424;30497:46154;30498:46160;1628366:30915;25935:31381;1628665:29790;1628665:29778;1628665:3233938;1628665:131622;1628665:29796;1628324:3472605;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:56082775,1,20120803
130149845,17921536250,50024842,50008168,1628665:3233941;13545112:43704;13545177:117969336;21458:33339,1,20130102
850730000,16594753618,50010549,50008168,21458:104029;25935:21990;1628665:29796;1628665:108579;1628665:29785;1628665:29799;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;32047:93470;1628348:3229644;1627349:114518;3988915:29447291;2904342:11580;13394971:30993;8151548:106665;13395135:30911;6863019:148660028,1,20130102
481922570,37527566089,121466023,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;25935:21991;21458:4092247,1,20140530
357605092,13690114896,121408038,50022520,21458:134608006;16134313:3236349;1628665:29790;1628665:3233936;1628665:3233938,1,20140530
220382180,38541981230,50015841,28,21458:334015945;125077625:100401;21563:22860;11684888:22986;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;21475:275708185,1,20140530
95734314,22445455502,50012451,50008168,1628665:3233941;1628665:3233942;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:29784;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;22009:29800;122217803:3290137;21477:4195556;21477:30731631;21477:106779;21477:3979320;25935:31381;13512069:48867;21475:61944851;21475:20145005;13023209:3369409;21458:3506035,1,20140324
717530052,12701484838,121540027,28,21458:159218114;125395573:84386526;11945782:7813537;11684888:11468;21479:28619;12082847:107548441;21475:135183931;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20140324
142201154,14248273987,50023670,28,21458:3482061;29121644:3231084;21475:21793,1,20121212
70292293,10185681673,50006032,50022520,21458:21906;3731429:3397761;5086642:6931818;6966305:6941497;2815901:141744632;1633959:6941497,1,20121212
1091823520,12603607978,50012451,50008168,21458:32270;1633959:3326811;25935:21990;1628665:3233942;1628665:3233939;1628665:61550;1628665:3233940;1628665:29798;1628665:3233938;1628665:29787;1628665:29793;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;33030:29800;33162:33976;3156768:4069612;13512069:117821971,1,20121212
312800611,6707189042,50018831,50014815,21458:21897;7255172:3218942;7255193:41993089;21487:29774;6798969:51746;7250727:21892;33337:3218948,6,20121212
742318689,15789217768,50014865,50008168,1628665:3233942;1628324:7662460;21458:140276883;1633959:14888214,1,20121004
283377880,42165823524,50013636,50008168,21458:8145685;46181484:211442198;1628665:29799;25935:21990;13023209:4957602;32047:93470;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22135:31410;122217803:30916;22009:106665;122277569:21983;2049128:117906617;22066:29563;22022:102274034;122277668:23751657,1,20150121
760737575,43059024152,50013636,50008168,21458:19888865;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;25935:31381;13023209:184329890;32047:93471;122217801:3284610;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:102274034;122277668:21984,1,20150121
374242726,15062218359,50015579,50022520,21458:114788475;15659055:48689;15659132:47566283,3,20130726
36251606,19068204830,251725,28,26320:53024;26318:53028;1627584:11580;11684888:104528258;2397831:40203,1,20130726
1801170416,35733675884,50016704,50022520,21458:55842832;6622388:3811225;13023209:3811225;21948:52265297;5261480:114542;21479:29800;122277773:114414;122217941:10911715;1629333:3271268;122218045:106713;1629341:3272628;122218049:3271277;1629337:117245;22061:104171491;122218046:117230;21477:114412;122217803:30915;22066:65007541;122509742:17632913;122217803:3230095;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21967:31456;21967:31457;21967:31458;21967:31460;21967:31461;21967:31462;21967:31465;21967:31466;21967:31469;21967:31470;21967:31473;21967:31474;21967:82020;21967:82023;21967:82026;21967:82029;21967:3248884,2,20150203
174880005,43530317698,50010566,50008168,21458:30992;13023209:11396424;25935:21991;1628665:3233942;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138748;122217801:138749;32047:93470;1628348:11468;33069:29447291;22121:30905;22009:21671;122217803:30914;22066:29563;22061:21671;122217965:3227750,1,20150203
25760695,14225100871,50012367,122650008,1628665:3233941;22007:30391;122217803:3230095;124129949:55366;122218021:31619;122218019:31686;25935:21991;13023209:128709048;21458:102552;2397831:40203,1,20140707
126406017,39881159381,50011993,28,21475:135183931;1628665:108579;6864839:75473803,1,20140707
393380275,25185692215,50006602,50008168,21458:101888304;13023209:263960433;10984217:30035;21479:106713;21967:29841;122217803:30915;25935:21991;1628665:3233942;1628665:92012;1628665:31614;1628665:61550;1628665:29778;1628665:3233938;1628665:82340;21475:3229496;21475:38368874;21475:19811010,1,20140729
70876722,36798890038,50010557,50008168,25935:21991;1628665:61550;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;32047:93471;1627368:3218566;122217965:3227750;22009:106713;22066:29563;33069:117123935;22121:21671;22061:21671;1628348:11468;13023209:316960328,1,20141030
769454505,39801551191,50146022,50008168,13023209:44004534;21458:567625496;6904871:23416;22009:106713;22061:14033338;1628665:23420;1628665:23423;1628665:23424;1628665:29778;1628665:29790;1628665:29793;1628665:29796;1628665:29798;1628665:29799;1628665:31614;1628665:61550;1628665:82340;1628665:92012;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026,1,20141030
254908124,35530280018,121394024,50008168,21458:3419474;13023209:3342837;22009:29800;122217803:30916;21477:4195556;21477:30731631;21477:28695579;21477:4069612;25935:31381;13512069:40366865;21475:61944851;21475:20145005;1628665:3233941;1628665:3233942;1628665:3233939;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;122217801:3275004;122217801:3261251;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479,1,20141111
20961130,40388458129,121394024,50008168,21458:140776351;13023209:14274834;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:106779;21477:28695579;21477:4069612;25935:31381;13512069:48867;21475:493281615;21475:234713719;21475:493281617;21475:493281618;21475:493281619;1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749,1,20141111
65873461,42224587353,50012360,122650008,1628665:29784;1628665:29796;22007:30376;22007:30377;22007:30378;2397831:16561164;25935:21990;25935:31381,1,20141111
769647505,18388256461,50012451,50008168,21458:29756143;1628665:3233942;1628665:61550;1628665:3233938;22019:3261251;22019:3238327;22019:3228688;22019:3265977;22019:3248884;22019:3340598;33030:29800;33162:30914;3156768:4195556;3156768:106779;3156768:3979320;25935:31381;13512069:22182;1628324:3229493,1,20120703
769187068,15978232454,50013711,50008168,1628665:61550;1628665:29778;1628665:29793;1628665:29799;22019:3284610;22019:125938;22019:3238422;22019:3251926;22019:3287412;23181:31429;35779:131778;1628366:30915;25935:21991;8151548:29800;13394971:30993;13395135:21671;21458:125501606;1633959:3348043,1,20120703
717998964,16390836649,50013176,28,1627584:31542;2397831:16560881;5781900:27301435;21458:123461975,1,20120703
829732207,24129112999,50003700,28,24448:45985;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;6725953:48332;22044:30603;6796859:52368;8004773:15197746;12703156:3372959,1,20130511
685202117,14246554042,50018854,38,21458:119495;1633959:51274501;6933666:96059;6933553:4099393;33595:16453265,1,20130511
60329402,5711401215,50018855,38,1628149:96059;122218363:3861755;22757:21671;21458:6906321,1,20140915
1067901923,40083149277,50011993,28,21475:135183931;1628861:21671;32959:104027;1628665:3233941;1628665:29778;1628665:3233938;1628665:29787;21479:31542;6863019:3726638;6864839:65569917;6864839:75472461;6864839:26762606,1,20140915
679383534,40278178759,121450025,50014815,21458:32270;5325100:3327020;21489:82362;2815901:143418380;13023209:3327020;2191842:13613107;21475:114227;21596:21671;21479:44210;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782,1,20140915
882909923,36344284817,50010558,50008168,21458:128507972;1633959:34723;25935:21990;1628348:3229644;3079382:29641138;8151548:3309760;1627349:11462;1628366:32799;13394971:30993;3988915:29447291;13395135:33213;13399649:3306112;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;22019:3340598;22019:34731;22019:2026;32047:93470;1628305:3229394;1628306:3229402,1,20140104
850069377,35362215324,50012366,122650008,21458:28594939;1633959:35424162;1628366:30916;2397831:16561212;8185015:18340619;8185016:3269476;8185018:31686;8185014:3228727;8185021:117233;8185017:31691;25935:21990;25935:31381;1628665:3233942;1628665:3233936;1628665:29798;1628665:29787;1628665:29796;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;22007:186446171;22007:186457463;39124336:18340619,1,20140104
487172277,20214625797,50013207,50008168,21458:21599;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;2904342:31004;22019:3228688;22019:3265977;22019:3340598;22019:34731;25935:21991;32047:93471;8151548:29800;13394971:31377;13395135:33213;13512632:45026;1628348:11468,1,20140104
211644571,38340023561,50013207,50008168,22009:29800;22061:14033338;22066:29563;22121:30905;25935:21990;32047:93471;1628348:11468;122217806:30903;1628665:29782;1628665:29778;1628665:29793;122217801:34731;122217801:2026;122217801:3238422;122217801:3251926;122217801:3287412;21458:355145868,1,20140412
331815762,15959881221,50026459,50022520,21458:4535889;1633959:181428331;32422:97699,1,20131105
927794829,35052586211,50010558,50008168,21458:4346934;1633959:3401074;25935:31381;1628348:3229644;3079382:29641138;8151548:106665;1627349:114518;1628366:30916;13394971:31379;3988915:104912;13395135:33213;13399649:3315982;1628665:3233941;1628665:3233942;1628665:3233939;22019:3265977;22019:3248884;22019:3340598,1,20131105
68553820,20554643708,50023670,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;11684888:11468;33969:4518396;21475:135183931;21458:269897986;44836383:6752672,1,20140419
1106196502,38464785661,50012359,122650008,21458:28594939;13023209:85875;122217803:30915;124129949:3704329;122218021:3269476;23654:22100;21477:139386;25935:21991;25935:21990;25935:31381;1628665:29790;1628665:29796;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763;22007:186446171;22007:186457463;122277820:3704329,1,20140419
