user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>,birthday,gender,birth,birth_year,birth_month
678827114,18882600035,50012730,50014815,21458:150320520;20327943:3420948;1628665:3233941;1628665:3233942,2,2012-11-03,2012,11,5,2,21458:150320520;20327943:3420948;1628665:3233941;1628665:3233942,20130119.0,0.0,2013-01-19,2013,1
649346959,19337772250,50014268,50014815,21458:21906;13229383:3399775;13230979:47140,1,2013-04-17,2013,4,2,1,21458:21906;13229383:3399775;13230979:47140,20130427.0,0.0,2013-04-27,2013,4
814243609,7942419411,50009540,50014815,21458:21906;13229910:7645360;2191928:47325;2191842:13613107;2815901:84304030;5168900:8871776;5173390:7089821;9285698:44208;1628665:29790;1628665:29778;1628665:108579,1,2012-12-20,2012,12,3,1,21458:21906;13229910:7645360;2191928:47325;2191842:13613107;2815901:84304030;5168900:8871776;5173390:7089821;9285698:44208;1628665:29790;1628665:29778;1628665:108579,20130110.0,1.0,2013-01-10,2013,1
107865814,8178914719,50023777,28,1628665:3233941;1628665:29793;1628665:29782;21475:275708185,1,2014-05-29,2014,5,3,1,1628665:3233941;1628665:29793;1628665:29782;21475:275708185,20120620.0,1.0,2012-06-20,2012,6
27488537,40537997104,50013207,50008168,1628665:29790;1628665:31614;1628665:29778;1628665:3233938;1628665:29782;22121:30905;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;25935:21991;32047:93471;22009:21671;22066:31379;22061:14033338;122217806:30902;1628348:11468;13023209:12983699;21458:64450589,1,2014-08-11,2014,8,0,1,1628665:29790;1628665:31614;1628665:29778;1628665:3233938;1628665:29782;22121:30905;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;25935:21991;32047:93471;22009:21671;22066:31379;22061:14033338;122217806:30902;1628348:11468;13023209:12983699;21458:64450589,,0.0,2009-06-16,2009,6
157720562,22257223300,50009547,50014815,21458:3279687;21475:108283;21479:21671;21489:35152;2815901:60539157;5254674:52765615;1628665:29782;1628665:29784;1628665:31614;1628665:92012;1628665:3233942;1628665:3233941,1,2015-01-24,2015,1,5,1,21458:3279687;21475:108283;21479:21671;21489:35152;2815901:60539157;5254674:52765615;1628665:29782;1628665:29784;1628665:31614;1628665:92012;1628665:3233942;1628665:3233941,20140831.0,0.0,2014-08-31,2014,8
460727512,26209400280,50018831,50014815,21458:3933699;1828167:43487022;7255176:3589480;21487:29773;6798969:51746;7250727:21892;33337:17911787;1556:44947,3,2013-12-22,2013,12,6,3,21458:3933699;1828167:43487022;7255176:3589480;21487:29773;6798969:51746;7250727:21892;33337:17911787;1556:44947,,0.0,2009-07-22,2009,7
779336988,19058008657,50012451,50008168,21458:11580;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1633959:10877780;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;33030:31279;33162:30914;3156768:4195556;3156768:30731631;3156768:4069612;25935:31381;13512069:48867;1628324:3229558;1628324:3229505;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936,1,2012-09-07,2012,9,4,1,21458:11580;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1633959:10877780;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;33030:31279;33162:30914;3156768:4195556;3156768:30731631;3156768:4069612;25935:31381;13512069:48867;1628324:3229558;1628324:3229505;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936,20100310.0,1.0,2010-03-10,2010,3
664444918,40719234627,50010558,50008168,21458:275497958;13023209:3359841;25935:31381;1628348:3229644;10144346:29641138;22009:27417714;122217965:114518;122217803:30916;22066:3086;33069:104880;22061:30912;33203:4141292;32047:93470;122217973:117133457;1628306:3229402;1628665:3233941;1628665:3233936;1628665:29785;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,1,2014-09-20,2014,9,5,1,21458:275497958;13023209:3359841;25935:31381;1628348:3229644;10144346:29641138;22009:27417714;122217965:114518;122217803:30916;22066:3086;33069:104880;22061:30912;33203:4141292;32047:93470;122217973:117133457;1628306:3229402;1628665:3233941;1628665:3233936;1628665:29785;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,20110927.0,1.0,2011-09-27,2011,9
775425752,37667489990,50013187,28,21458:32270;2979447:555413833;11988555:71108369;35833:21671;2397831:16561212;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;21475:275708185;22891:106862020;2397831:16561343,1,2014-05-26,2014,5,0,1,21458:32270;2979447:555413833;11988555:71108369;35833:21671;2397831:16561212;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;21475:275708185;22891:106862020;2397831:16561343,20140830.0,1.0,2014-08-30,2014,8
277629531,36579750374,50012437,50014815,21458:202019999;1628665:29793;13023209:3364508;3748803:11580;22891:8767140,15,2014-08-25,2014,8,0,13,21458:202019999;1628665:29793;13023209:3364508;3748803:11580;22891:8767140,20130830.0,,2013-08-30,2013,8
1862594497,17150876686,50023670,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;11684888:104528257;33969:30689;21475:11488282,1,2013-12-18,2013,12,2,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;11684888:104528257;33969:30689;21475:11488282,20100105.0,0.0,2010-01-05,2010,1
718858754,24395160617,50013636,50008168,21458:30992;13658074:41766118;1628665:92012;1628665:29790;1628665:29796;1628665:29782;25935:21990;1633959:3258532;32047:93471;22019:3228688;22019:3265977;22019:3248884;22019:3340598;22135:31412;1628366:30915;8151548:29800;13529746:31730;13529646:117906617;13394971:30993;22022:110150624;13539026:117942782,1,2013-05-13,2013,5,0,1,21458:30992;13658074:41766118;1628665:92012;1628665:29790;1628665:29796;1628665:29782;25935:21990;1633959:3258532;32047:93471;22019:3228688;22019:3265977;22019:3248884;22019:3340598;22135:31412;1628366:30915;8151548:29800;13529746:31730;13529646:117906617;13394971:30993;22022:110150624;13539026:117942782,20111015.0,1.0,2011-10-15,2011,10
83359531,25168468921,50009540,50014815,1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;1628665:3233938;1628665:29793;1628665:108579;2191928:47253;2191842:13613106;21479:110556;5168900:6474327;5173390:51281948;21458:138385352;16735055:16735830,1,2013-07-26,2013,7,4,1,1628665:3233941;1628665:3233942;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;1628665:3233938;1628665:29793;1628665:108579;2191928:47253;2191842:13613106;21479:110556;5168900:6474327;5173390:51281948;21458:138385352;16735055:16735830,20110205.0,1.0,2011-02-05,2011,2
26629842,41721177698,50010544,50008168,21458:146972093;25935:31381;1628665:29793;1628665:29782;1628665:29799;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;32047:93471;1628348:3229644;122218020:48960;33069:29447291;22121:21671;22066:29563;22009:109279;22061:30912;13510285:3450338;6863019:3269152;13023209:8099153,1,2014-12-12,2014,12,4,1,21458:146972093;25935:31381;1628665:29793;1628665:29782;1628665:29799;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;32047:93471;1628348:3229644;122218020:48960;33069:29447291;22121:21671;22066:29563;22009:109279;22061:30912;13510285:3450338;6863019:3269152;13023209:8099153,20131124.0,0.0,2013-11-24,2013,11
376448732,18698129526,50010566,50008168,21458:46906;1633959:170134241;25935:21990;32047:93470;1628348:3229644;3988915:29447291;8151548:29807;1628366:32799;13394971:31379;13395135:21671;1627349:11462;1628665:3233942;1628665:29793;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748,1,2013-09-09,2013,9,0,1,21458:46906;1633959:170134241;25935:21990;32047:93470;1628348:3229644;3988915:29447291;8151548:29807;1628366:32799;13394971:31379;13395135:21671;1627349:11462;1628665:3233942;1628665:29793;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748,,1.0,2006-03-07,2006,3
838547338,24881140136,50010558,50008168,21458:94850881;1633959:3381839;25935:21991;1628348:11468;3079382:29641134;8151548:44428977;1627349:3218241;1628366:30915;13394971:29563;3988915:7197959;13395135:109080;13399649:3315982;1628665:3233942;1628665:29778;1628665:29784;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375,1,2013-06-07,2013,6,4,1,21458:94850881;1633959:3381839;25935:21991;1628348:11468;3079382:29641134;8151548:44428977;1627349:3218241;1628366:30915;13394971:29563;3988915:7197959;13395135:109080;13399649:3315982;1628665:3233942;1628665:29778;1628665:29784;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375,20121218.0,0.0,2012-12-18,2012,12
367595379,24285048902,50012451,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;22009:29800;122217803:3290137;21477:30731631;21477:106779;21477:28695579;21477:4069612;25935:31381;13512069:31494;21475:61944851;21475:20145005;21475:234713719;13023209:53815585,1,2014-02-27,2014,2,3,1,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;22009:29800;122217803:3290137;21477:30731631;21477:106779;21477:28695579;21477:4069612;25935:31381;13512069:31494;21475:61944851;21475:20145005;21475:234713719;13023209:53815585,20100923.0,1.0,2010-09-23,2010,9
34296803,2871416722,50008875,28,21475:137325;2397831:16561025,1,2013-09-24,2013,9,1,1,21475:137325;2397831:16561025,,0.0,2009-04-14,2009,4
102571912,14243394387,50006602,50008168,21458:9537177;25935:21991;30497:46155;30498:46160;1628324:3473865;1628366:3230095;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;5426651:29841,1,2012-08-02,2012,8,3,1,21458:9537177;25935:21991;30497:46155;30498:46160;1628324:3473865;1628366:3230095;1628665:92012;1628665:3233939;1628665:3233941;1628665:3233942;5426651:29841,20101116.0,0.0,2010-11-16,2010,11
799287214,24289020782,50014274,50014815,3748803:3984338;21458:76040725;40408364:3557875;40408365:4058179,1,2013-06-25,2013,6,1,1,3748803:3984338;21458:76040725;40408364:3557875;40408365:4058179,20120813.0,0.0,2012-08-13,2012,8
20087991,37848480268,50016706,50022520,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;21967:29773;21967:29774;21967:29775;21967:29776;21967:85955;122218232:7137359;122218233:3559330;5316831:7106884;22135:31410;122218237:109756589;21479:29800;21477:22516235;21458:128213732;15385552:4462424,1,2014-06-01,2014,6,6,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;21967:29773;21967:29774;21967:29775;21967:29776;21967:85955;122218232:7137359;122218233:3559330;5316831:7106884;22135:31410;122218237:109756589;21479:29800;21477:22516235;21458:128213732;15385552:4462424,20100808.0,0.0,2010-08-08,2010,8
867290915,25354416045,50013636,50008168,21458:30992;1628665:3233937;1628665:82340;1628665:29787;1628665:108579;1628665:29785;1628665:29782;25935:21991;32047:93470;122217801:34731;122217801:125938;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22135:31412;122217803:30915;22009:29800;122277569:21982;2049128:117906617;22066:29563;22022:102274034;122277668:119686;13023209:269312281;13658074:269312281,1,2014-07-04,2014,7,4,1,21458:30992;1628665:3233937;1628665:82340;1628665:29787;1628665:108579;1628665:29785;1628665:29782;25935:21991;32047:93470;122217801:34731;122217801:125938;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22135:31412;122217803:30915;22009:29800;122277569:21982;2049128:117906617;22066:29563;22022:102274034;122277668:119686;13023209:269312281;13658074:269312281,,0.0,2007-02-07,2007,2
515908401,40106626875,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:29796;1628665:29785;1628665:29782;1628665:29799;22121:30905;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;25935:21991;32047:93470;22009:29800;22066:30993;22061:30912;122217806:30902;1628348:11468;13023209:3759183;21458:177457500,1,2014-08-08,2014,8,4,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:29796;1628665:29785;1628665:29782;1628665:29799;22121:30905;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;25935:21991;32047:93470;22009:29800;22066:30993;22061:30912;122217806:30902;1628348:11468;13023209:3759183;21458:177457500,20110714.0,0.0,2011-07-14,2011,7
279787751,37469126057,50023715,28,21931:21671;21458:98728562,1,2014-03-20,2014,3,3,1,21931:21671;21458:98728562,20130914.0,1.0,2013-09-14,2013,9
721803445,27541700398,50013636,50008168,21458:27890181;1628665:3233936;1628665:29799;25935:21991;32047:93470;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22135:31412;1628366:30916;8151548:44428977;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:117942783;13585235:70146046;1633959:70146046,1,2013-12-30,2013,12,0,1,21458:27890181;1628665:3233936;1628665:29799;25935:21991;32047:93470;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22135:31412;1628366:30916;8151548:44428977;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:117942783;13585235:70146046;1633959:70146046,,0.0,2008-08-08,2008,8
403168768,38978433711,50018831,50014815,21458:3374702;7633825:215388406;116848043:75466306;123923464:29775;25935:21991;7250727:3218944;33337:293329956;22757:28481;122217774:29846,1,2014-07-19,2014,7,5,1,21458:3374702;7633825:215388406;116848043:75466306;123923464:29775;25935:21991;7250727:3218944;33337:293329956;22757:28481;122217774:29846,20131217.0,0.0,2013-12-17,2013,12
714919791,12605082527,50228021,50014815,21458:21909;3097668:62955240;33604:110563;33602:110556;33603:110560;33605:110567;33606:110569;2815901:26583431;5168900:6474327;1628665:3233941;1628665:3233942;6478880:29772;6478880:29773;6478880:29774;6478880:29775;31174030:201515649,1,2013-01-11,2013,1,4,1,21458:21909;3097668:62955240;33604:110563;33602:110556;33603:110560;33605:110567;33606:110569;2815901:26583431;5168900:6474327;1628665:3233941;1628665:3233942;6478880:29772;6478880:29773;6478880:29774;6478880:29775;31174030:201515649,20120316.0,1.0,2012-03-16,2012,3
733070564,42557673678,50010549,50008168,21458:148783807;13023209:61917623;115931637:36783070;25935:31381;1628348:3229645;122217965:114518;33069:104912;22121:30907;22066:30993;22009:27417714;122218045:55366;22061:14033338;32047:93471;6863019:21671;1628665:3233936;1628665:133527;122217801:3228688;122217801:3265977;122217801:3340598,1,2015-01-17,2015,1,5,1,21458:148783807;13023209:61917623;115931637:36783070;25935:31381;1628348:3229645;122217965:114518;33069:104912;22121:30907;22066:30993;22009:27417714;122218045:55366;22061:14033338;32047:93471;6863019:21671;1628665:3233936;1628665:133527;122217801:3228688;122217801:3265977;122217801:3340598,20141217.0,1.0,2014-12-17,2014,12
87526273,19733405881,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;25935:21991;32047:93471;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22135:31412;1628366:32799;8151548:29809;13529746:21983;22022:102274034;13539026:35534883;21458:107400509;14164428:3281842,1,2013-11-26,2013,11,1,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;25935:21991;32047:93471;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22135:31412;1628366:32799;8151548:29809;13529746:21983;22022:102274034;13539026:35534883;21458:107400509;14164428:3281842,20101101.0,0.0,2010-11-01,2010,11
272757969,43352070226,50010544,50008168,21458:47824190;13023209:780283639;25935:21991;1628348:3229644;122218020:46055;33069:29447291;22121:21671;22066:29563;22009:29813;22061:30912;13510285:3450338;6863019:3269153;32047:93470;1628665:29784;122217801:50793479;122217801:3287412,1,2015-01-21,2015,1,2,1,21458:47824190;13023209:780283639;25935:21991;1628348:3229644;122218020:46055;33069:29447291;22121:21671;22066:29563;22009:29813;22061:30912;13510285:3450338;6863019:3269153;32047:93470;1628665:29784;122217801:50793479;122217801:3287412,20110224.0,0.0,2011-02-24,2011,2
14510892,35241818543,203527,28,21974:29869;22724:40168;22729:40249;21458:21817;2444468:17122097;21475:21793,1,2013-11-22,2013,11,4,1,21974:29869;22724:40168;22729:40249;21458:21817;2444468:17122097;21475:21793,20140812.0,1.0,2014-08-12,2014,8
1817973372,15283087345,50016454,28,21458:3924303;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233937;13023209:399817498;21475:135183931,1,2014-08-03,2014,8,6,1,21458:3924303;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233937;13023209:399817498;21475:135183931,20120223.0,1.0,2012-02-23,2012,2
80273467,39230402076,50018831,50014815,21458:3218884;7255196:71014002;28403553:71038200;123923464:29772;25935:51746;7250727:21892;33337:114011021;22757:28481;122218054:71038200,1,2014-11-11,2014,11,1,1,21458:3218884;7255196:71014002;28403553:71038200;123923464:29772;25935:51746;7250727:21892;33337:114011021;22757:28481;122218054:71038200,20150125.0,,2015-01-25,2015,1
99519637,4101836471,50012777,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21458:8535341;1633959:3234462,1,2013-10-07,2013,10,0,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21458:8535341;1633959:3234462,20140806.0,0.0,2014-08-06,2014,8
131802832,37536988312,50013207,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29782;1628665:29799;22121:30905;122217801:34731;122217801:2026;122217801:3238422;122217801:50793479;122217801:3251926;122217801:3287412;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;25935:21990;32047:93470;22009:29800;22066:29563;22061:30912;122217806:30902;1628348:11468;21458:42256,1,2014-09-20,2014,9,5,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:29785;1628665:29782;1628665:29799;22121:30905;122217801:34731;122217801:2026;122217801:3238422;122217801:50793479;122217801:3251926;122217801:3287412;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;25935:21990;32047:93470;22009:29800;22066:29563;22061:30912;122217806:30902;1628348:11468;21458:42256,20120405.0,1.0,2012-04-05,2012,4
849430227,22604419844,50006602,50008168,30497:30035;30498:46160;1628665:3233941;1628665:3233942;1628324:9319927;5426651:29841;1628366:30916;25935:31381,2,2013-12-11,2013,12,2,2,30497:30035;30498:46160;1628665:3233941;1628665:3233942;1628324:9319927;5426651:29841;1628366:30916;25935:31381,20140619.0,0.0,2014-06-19,2014,6
504846829,43161044611,50012564,50014815,21458:30992;1628149:48509498;15054114:9609256;8456532:4244397;122217774:34731;21956:3254431,5,2015-01-19,2015,1,0,5,21458:30992;1628149:48509498;15054114:9609256;8456532:4244397;122217774:34731;21956:3254431,20131024.0,1.0,2013-10-24,2013,10
86731623,36255777443,50010557,50008168,21458:80465867;1633959:4451999;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;22019:3284610;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93470;1627368:3218564;1627349:114518;1628432:3230662;13394971:29563;3988915:7197959;2904342:31004;13395135:30912;1628348:11468,1,2013-12-13,2013,12,4,1,21458:80465867;1633959:4451999;25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;22019:3284610;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93470;1627368:3218564;1627349:114518;1628432:3230662;13394971:29563;3988915:7197959;2904342:31004;13395135:30912;1628348:11468,20131226.0,0.0,2013-12-26,2013,12
124333754,4347434860,50018824,38,6940834:29865;21458:48927;1628149:96059;22757:21671,1,2014-10-21,2014,10,1,1,6940834:29865;21458:48927;1628149:96059;22757:21671,20140323.0,1.0,2014-03-23,2014,3
653290859,15201138534,50010558,50008168,21458:149603010;25935:21990;1633959:3334293;1628665:29796;1628665:29782;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628305:117133366;1628306:3229398;1628348:3229644;3079382:29641138;8151548:29800;1627349:3227750;1628366:32799;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982,1,2012-09-14,2012,9,4,1,21458:149603010;25935:21990;1633959:3334293;1628665:29796;1628665:29782;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628305:117133366;1628306:3229398;1628348:3229644;3079382:29641138;8151548:29800;1627349:3227750;1628366:32799;13394971:3086;3988915:7197959;13395135:33213;13399649:3315982,,1.0,2007-08-20,2007,8
47742510,13518730030,121398035,50022520,21458:21049220;12874634:114510315;13023209:657433776;19213301:27521063;21477:105416591;122217803:3290137;22009:104585;122217965:3227750;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29778;1628665:82340;1628665:29784;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21967:29774;21967:29775;21967:29776,1,2014-10-19,2014,10,6,1,21458:21049220;12874634:114510315;13023209:657433776;19213301:27521063;21477:105416591;122217803:3290137;22009:104585;122217965:3227750;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29778;1628665:82340;1628665:29784;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21967:29774;21967:29775;21967:29776,20140727.0,0.0,2014-07-27,2014,7
112175464,39475654625,50008845,28,21458:211472372;13023209:12173;43825597:12173;2397831:16560944;11684888:11468;1628665:3233941;21475:275708185;2397831:16561164,1,2014-07-29,2014,7,1,1,21458:211472372;13023209:12173;43825597:12173;2397831:16560944;11684888:11468;1628665:3233941;21475:275708185;2397831:16561164,20140101.0,0.0,2014-01-01,2014,1
1672630998,36962807964,50006602,50008168,10984217:30035;13023209:23506;21479:106713;1628665:31614;1628665:3233936;1628665:29787;1628665:29784;1628665:108579;1628665:29782;21475:9319927;122217803:30916;25935:31381,3,2014-03-25,2014,3,1,3,10984217:30035;13023209:23506;21479:106713;1628665:31614;1628665:3233936;1628665:29787;1628665:29784;1628665:108579;1628665:29782;21475:9319927;122217803:30916;25935:31381,20140302.0,1.0,2014-03-02,2014,3
442973445,8949249584,50023663,28,21475:137325;11666049:40203;11684888:104528258;11760785:4023751;11760865:38327843;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,2013-11-13,2013,11,2,1,21475:137325;11666049:40203;11684888:104528258;11760785:4023751;11760865:38327843;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,20130520.0,1.0,2013-05-20,2013,5
18382012,27095116998,50002524,28,21458:30992;36598402:2998;22914:43304,1,2013-12-31,2013,12,1,1,21458:30992;36598402:2998;22914:43304,,1.0,2009-05-30,2009,5
274379633,41639051049,50013881,28,21458:211472372;13023209:11575;140655817:639554169;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796,1,2015-01-18,2015,1,6,1,21458:211472372;13023209:11575;140655817:639554169;21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796,20140627.0,1.0,2014-06-27,2014,6
705109899,35673255097,50024842,50008168,21458:3239178;1628665:29784;1628665:29796;1628665:29782;1628665:29799;2246106:4375059;25935:31381;13545112:15077438,1,2013-11-15,2013,11,4,1,21458:3239178;1628665:29784;1628665:29796;1628665:29782;1628665:29799;2246106:4375059;25935:31381;13545112:15077438,20150318.0,0.0,2015-03-18,2015,3
