user_id,auction_id,cat_id,cat1,property,buy_mount,day,trade_year,trade_month,weekday,buy_mount_winsor,<property object at 0x000002C1C74567F0>
70996042,41703555765,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;25935:31381;32047:93471;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:110150624;122277668:117942785;21458:71251005;28543863:3235085,1,2014-11-26,2014,11,2,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29787;1628665:29793;1628665:131622;1628665:29796;1628665:108579;1628665:29785;1628665:29782;25935:31381;32047:93471;122217801:3238327;122217801:3228688;122217801:3265977;122217801:3248884;122217801:3340598;22135:31412;122217803:30916;22009:29800;122277569:21983;2049128:117906617;22066:30993;22022:110150624;122277668:117942785;21458:71251005;28543863:3235085
2056654574,40921038111,121424027,50008168,21458:9371537;13023209:711255663;122217803:30916;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:3232480;21477:3232478;21477:30731632;21477:24927057;21477:28695579;21477:3354400;21477:4069612;25935:31381;21475:493281615;21475:234713719;21475:493281617;21475:493281618;21475:493281619;1628665:3233941;1628665:3233942;122217801:3248884;122217801:34731;122217801:50793479;122217801:3287412;122217801:3385599,1,2014-11-02,2014,11,6,1,21458:9371537;13023209:711255663;122217803:30916;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:3232480;21477:3232478;21477:30731632;21477:24927057;21477:28695579;21477:3354400;21477:4069612;25935:31381;21475:493281615;21475:234713719;21475:493281617;21475:493281618;21475:493281619;1628665:3233941;1628665:3233942;122217801:3248884;122217801:34731;122217801:50793479;122217801:3287412;122217801:3385599
388171442,18898607573,50010566,50008168,21458:4102048;1633959:217659903;25935:21991;32047:93470;1628348:11468;3988915:104912;2904342:30905;8151548:106665;1628366:32799;13394971:30993;13395135:114477;1627349:11462;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,2013-03-13,2013,3,2,1,21458:4102048;1633959:217659903;25935:21991;32047:93470;1628348:11468;3988915:104912;2904342:30905;8151548:106665;1628366:32799;13394971:30993;13395135:114477;1627349:11462;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232
894417674,3282999273,50024842,50008168,21458:3764305;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;25935:21991;13545112:80702865,1,2013-03-13,2013,3,2,1,21458:3764305;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;25935:21991;13545112:80702865
30638756,16079999889,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;25935:21990;32047:93472;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;1628366:30915;13529746:21982;13529646:117906617;13394971:30993;22022:102274034;13539026:23751657;21458:97079677;13587012:3730770;1633959:3730770,1,2013-03-13,2013,3,2,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;25935:21990;32047:93472;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22135:31412;1628366:30915;13529746:21982;13529646:117906617;13394971:30993;22022:102274034;13539026:23751657;21458:97079677;13587012:3730770;1633959:3730770
12825400,13697550976,50012442,50008168,21458:4541291;1633959:28126376;8281616:28126376;8151548:29800;1627349:3227750;1628366:30915;23004:44012;21967:29774;21967:29773;21967:29772;34682:29772;34682:29773;34682:29774;34682:29775;34682:29776;25935:31381;13394971:30993;31368:82130;13395135:33213;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:112997257;22019:112997258;22019:112997259;22019:112997263;22019:112997264;22019:75837125;22019:112997265;22019:112997266;22019:112997268,1,2012-07-18,2012,7,2,1,21458:4541291;1633959:28126376;8281616:28126376;8151548:29800;1627349:3227750;1628366:30915;23004:44012;21967:29774;21967:29773;21967:29772;34682:29772;34682:29773;34682:29774;34682:29775;34682:29776;25935:31381;13394971:30993;31368:82130;13395135:33213;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;22019:3265977;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:112997257;22019:112997258;22019:112997259;22019:112997263;22019:112997264;22019:75837125;22019:112997265;22019:112997266;22019:112997268
51440769,15053386949,50010544,50008168,21458:3661651;22019:3377924;22019:50793479;22019:2026;22019:3340598;22019:3287412;22019:34731;25935:21991;32047:93470;1628021:48960;1628348:11468;1628665:61550;1628665:31614;1628665:3233938;1633959:16665760;2919706:3269152;3988915:104912;8151548:29813;13394971:31377;13395135:109080;13510285:25153255,1,2012-07-18,2012,7,2,1,21458:3661651;22019:3377924;22019:50793479;22019:2026;22019:3340598;22019:3287412;22019:34731;25935:21991;32047:93470;1628021:48960;1628348:11468;1628665:61550;1628665:31614;1628665:3233938;1633959:16665760;2919706:3269152;3988915:104912;8151548:29813;13394971:31377;13395135:109080;13510285:25153255
20017990,13977565598,50013636,50008168,21458:11028165;22019:34731;22019:3265977;22019:3340598;25935:31381;1628665:29790;1628665:31614;1628665:61550;1628665:92012;1628665:3233936;1628665:3233937;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;13539026:102565;13593845:11028165;1633959:11028165,1,2012-07-18,2012,7,2,1,21458:11028165;22019:34731;22019:3265977;22019:3340598;25935:31381;1628665:29790;1628665:31614;1628665:61550;1628665:92012;1628665:3233936;1628665:3233937;1628665:3233939;1628665:3233940;1628665:3233941;1628665:3233942;13539026:102565;13593845:11028165;1633959:11028165
46615942,17785058097,50010558,50008168,21458:3402020;25935:21990;1628665:3233939;22019:3340598;22019:34731;22019:2026;22019:50793479;32047:93472;1628305:3229394;1628348:11468;3079382:29641138;8151548:29800;1627349:140223;1628366:30916;13394971:30993;13395135:33213,1,2013-11-27,2013,11,2,1,21458:3402020;25935:21990;1628665:3233939;22019:3340598;22019:34731;22019:2026;22019:50793479;32047:93472;1628305:3229394;1628348:11468;3079382:29641138;8151548:29800;1627349:140223;1628366:30916;13394971:30993;13395135:33213
1887495600,18622247757,50023632,50022520,21458:98902589;1633959:212707682;15247894:18379836;20581160:14028324;11746018:21978;11802954:105416591;2397831:16561164;22334:30916;2049586:114518;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:82340;1628665:29787;1628665:133527;1628665:108579;1628665:29785;21967:29775;21967:29776;21967:29777,1,2013-11-27,2013,11,2,1,21458:98902589;1633959:212707682;15247894:18379836;20581160:14028324;11746018:21978;11802954:105416591;2397831:16561164;22334:30916;2049586:114518;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:82340;1628665:29787;1628665:133527;1628665:108579;1628665:29785;21967:29775;21967:29776;21967:29777
294402160,9338798388,50023591,50022520,21458:96758397;1633959:26891626;11697064:119686;11697039:21983;11719942:22516235;22334:30916;22334:30914;11761801:3271409;1628665:3233940;1628665:3233937;1628665:29784;1628665:108579;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29776,1,2013-11-27,2013,11,2,1,21458:96758397;1633959:26891626;11697064:119686;11697039:21983;11719942:22516235;22334:30916;22334:30914;11761801:3271409;1628665:3233940;1628665:3233937;1628665:29784;1628665:108579;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29776
700537406,26783908084,50013711,50008168,21458:236390150;1633959:294505635;23181:31426;35779:131776;1628366:32799;25935:21991;8151548:44428977;13394971:31377;13395135:30912;1628665:3233941;1628665:3233938;1628665:29784;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412,1,2013-10-12,2013,10,5,1,21458:236390150;1633959:294505635;23181:31426;35779:131776;1628366:32799;25935:21991;8151548:44428977;13394971:31377;13395135:30912;1628665:3233941;1628665:3233938;1628665:29784;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412
106730755,26849064992,50013207,50008168,21458:240485784;1633959:296522369;2904342:30905;25935:21990;8151548:29800;13394971:31379;13395135:33213;13512632:45026;1628665:31614;1628665:29778;1628665:29793;1628665:29796;1628665:29782;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628348:11468,1,2013-10-12,2013,10,5,1,21458:240485784;1633959:296522369;2904342:30905;25935:21990;8151548:29800;13394971:31379;13395135:33213;13512632:45026;1628665:31614;1628665:29778;1628665:29793;1628665:29796;1628665:29782;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;32047:93470;1628348:11468
1087971436,37449533265,50013207,50008168,21458:46896;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;22121:30905;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;25935:31381;32047:93471;22009:29800;22066:31379;22061:14033338;122217806:30903;1628348:11468,1,2014-04-13,2014,4,6,1,21458:46896;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;22121:30905;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;25935:31381;32047:93471;22009:29800;22066:31379;22061:14033338;122217806:30903;1628348:11468
129372680,38269075549,50013207,50008168,1628665:29778;22121:30905;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;25935:21991;32047:93471;22066:29563;22061:14033338;122217806:30903;13023209:584435623;21458:28065195,1,2014-04-13,2014,4,6,1,1628665:29778;22121:30905;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;25935:21991;32047:93471;22066:29563;22061:14033338;122217806:30903;13023209:584435623;21458:28065195
43028475,26192052046,121540027,28,21458:130879;125767966:13005259;11945782:8795791;11684888:11468;21479:4183265;12082847:6390579;21475:275708185;1628665:4514833;1628665:174145480;1628665:3233939;1628665:11451;1628665:8245720;1628665:16385579;1628665:15783706;1628665:3709248;1628665:92012;1628665:29790;1628665:31614;1628665:29795;1628665:61550;1628665:155053907;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3230760;1628665:29778;1628665:18218015;1628665:55744477;1628665:20944858,1,2014-04-13,2014,4,6,1,21458:130879;125767966:13005259;11945782:8795791;11684888:11468;21479:4183265;12082847:6390579;21475:275708185;1628665:4514833;1628665:174145480;1628665:3233939;1628665:11451;1628665:8245720;1628665:16385579;1628665:15783706;1628665:3709248;1628665:92012;1628665:29790;1628665:31614;1628665:29795;1628665:61550;1628665:155053907;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:3230760;1628665:29778;1628665:18218015;1628665:55744477;1628665:20944858
54840859,20218768593,50008875,28,127923876:560564447;122218003:4401059;1628665:3233941;1628665:3233942;1628665:3233939;11945665:21671;21475:135183931;21458:607711882;133389908:607711883,1,2014-08-30,2014,8,5,1,127923876:560564447;122218003:4401059;1628665:3233941;1628665:3233942;1628665:3233939;11945665:21671;21475:135183931;21458:607711882;133389908:607711883
2142784353,40306730806,50010558,50008168,21458:30992;25935:21990;1628665:3233941;1628665:3233942;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;32047:93470;1628348:11468;10144346:29641138;22009:29800;122217965:3227750;122217803:30914;22066:29563;33069:104880;22061:14033338;33203:3502330;13023209:3388022,1,2014-08-30,2014,8,5,1,21458:30992;25935:21990;1628665:3233941;1628665:3233942;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;32047:93470;1628348:11468;10144346:29641138;22009:29800;122217965:3227750;122217803:30914;22066:29563;33069:104880;22061:14033338;33203:3502330;13023209:3388022
76915910,39529235907,50023732,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;11666049:40203;21475:135183931,1,2014-12-22,2014,12,0,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;11666049:40203;21475:135183931
716362476,41249199648,50018831,50014815,21458:21899;7255169:61035386;7368343:71038132;123923464:29775;25935:51746;7250727:21892;33337:79246291;122217774:34725,1,2014-12-22,2014,12,0,1,21458:21899;7255169:61035386;7368343:71038132;123923464:29775;25935:51746;7250727:21892;33337:79246291;122217774:34725
1603982063,40864863712,50011993,28,21475:385579823;1628665:3233941;1628665:3233942;1628665:3233939;6864839:75472461,5,2015-01-16,2015,1,4,5,21475:385579823;1628665:3233941;1628665:3233942;1628665:3233939;6864839:75472461
32111217,10189672205,50023650,28,21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;21458:3453124,1,2015-01-16,2015,1,4,1,21475:275708185;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;21458:3453124
798262837,19541725733,121424027,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22009:21671;122217803:30916;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:24927057;21477:28695579;21477:4069612;25935:21991;21475:493281615;21475:493281616;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619;13023209:295606083;21458:3529349,1,2014-09-27,2014,9,5,1,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;22009:21671;122217803:30916;21477:4195556;21477:30731631;21477:106779;21477:3979320;21477:24927057;21477:28695579;21477:4069612;25935:21991;21475:493281615;21475:493281616;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619;13023209:295606083;21458:3529349
881977395,17885548636,50012371,122650008,21458:30992;1628665:82340;1628665:29787;1628665:29793;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217981:113880;25935:21991;13023209:99430;2397831:16560944,1,2014-09-27,2014,9,5,1,21458:30992;1628665:82340;1628665:29787;1628665:29793;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217981:113880;25935:21991;13023209:99430;2397831:16560944
16597222,41548849708,50010558,50008168,22009:29800;22061:14033338;22066:29563;25935:31381;32047:93471;33069:104880;33203:4141292;1628306:3229402;1628348:11468;10144346:29641138;122217803:30916;122217965:29431631;122217973:3229394;1628665:92012;1628665:29790;122217801:3284610;122217801:3265977;122217801:3340598;122217801:3228688,1,2014-12-17,2014,12,2,1,22009:29800;22061:14033338;22066:29563;25935:31381;32047:93471;33069:104880;33203:4141292;1628306:3229402;1628348:11468;10144346:29641138;122217803:30916;122217965:29431631;122217973:3229394;1628665:92012;1628665:29790;122217801:3284610;122217801:3265977;122217801:3340598;122217801:3228688
785000284,12514512520,211122,38,5393572:75369987;21458:151582702;19095445:21594483;19095509:3312418;33595:40732;21475:137322;6933553:22422831;6933666:68145978;14814533:40732,2,2012-08-07,2012,8,1,2,5393572:75369987;21458:151582702;19095445:21594483;19095509:3312418;33595:40732;21475:137322;6933553:22422831;6933666:68145978;14814533:40732
280666387,9355385568,50011993,28,21458:58206;1633959:34762;1628665:61550;1628665:3233940;32549:75473803;32549:75473804;32549:75473805;32549:75473806;32549:75473807;32549:75473808,1,2012-08-07,2012,8,1,1,21458:58206;1633959:34762;1628665:61550;1628665:3233940;32549:75473803;32549:75473804;32549:75473805;32549:75473806;32549:75473807;32549:75473808
673164726,18275741438,121368022,50008168,21458:215185817;1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;25935:21991,1,2014-05-27,2014,5,1,1,21458:215185817;1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;25935:21991
1716919866,16760163629,50024151,28,21458:9407480;29130384:3443316;29609:62132;21479:28492;2339099:21671;20191801:21671;21475:135183931;122218092:43179;11684888:11468,1,2014-05-27,2014,5,1,1,21458:9407480;29130384:3443316;29609:62132;21479:28492;2339099:21671;20191801:21671;21475:135183931;122218092:43179;11684888:11468
1809459959,20069989389,50019308,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;11684888:11468;21458:3774628;130091904:409431806,4,2014-05-27,2014,5,1,4,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;11684888:11468;21458:3774628;130091904:409431806
886706679,25688776625,50002524,28,21458:30992;36598402:273448098;122217831:21671;1628665:3233941;1628665:3233942;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;11684888:11468,3,2014-05-27,2014,5,1,3,21458:30992;36598402:273448098;122217831:21671;1628665:3233941;1628665:3233942;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;1628665:108579;11684888:11468
62078563,10210014966,50010558,50008168,21458:33514;13023209:136612483;25935:31381;1628348:11468;10144346:29641134;122217965:3218241;122217803:30915;22066:30993;33069:104880;22061:14033338;33203:3502330;1628665:3233942;1628665:61550;1628665:3233938;122217801:3238327;122217801:3228688;122217801:3265977;32047:93471;122217973:30363;1628306:3229402,1,2014-05-24,2014,5,5,1,21458:33514;13023209:136612483;25935:31381;1628348:11468;10144346:29641134;122217965:3218241;122217803:30915;22066:30993;33069:104880;22061:14033338;33203:3502330;1628665:3233942;1628665:61550;1628665:3233938;122217801:3238327;122217801:3228688;122217801:3265977;32047:93471;122217973:30363;1628306:3229402
751710640,13051553606,50006028,50022520,21458:33132;4780238:56082393;2815901:156862187;11761801:60276376;21479:21671;21477:21646;122217965:3227750;122217803:3290137;1628665:3233939;21967:29841,1,2014-05-24,2014,5,5,1,21458:33132;4780238:56082393;2815901:156862187;11761801:60276376;21479:21671;21477:21646;122217965:3227750;122217803:3290137;1628665:3233939;21967:29841
103484231,18778654280,211122,38,21458:21775;24471:28635890;3012187:3354320;6933553:3313377;3346378:34734;22757:29230;21475:20145005;1628149:96059;122277714:40944,2,2014-04-24,2014,4,3,2,21458:21775;24471:28635890;3012187:3354320;6933553:3313377;3346378:34734;22757:29230;21475:20145005;1628149:96059;122277714:40944
464319889,38493652552,50010558,50008168,21458:120644504;13023209:576621925;25935:21990;1628665:29790;1628665:31614;1628665:29793;1628665:29796;122217801:3340598;122217801:125938;122217801:34731;122217801:50793479;122217801:2026;32047:93471;1628348:11468;10144346:29641136;22009:27417714;122217965:3227750;122217803:30915;22066:30993;33069:104880;22061:14033338;33203:3502330,1,2014-04-24,2014,4,3,1,21458:120644504;13023209:576621925;25935:21990;1628665:29790;1628665:31614;1628665:29793;1628665:29796;122217801:3340598;122217801:125938;122217801:34731;122217801:50793479;122217801:2026;32047:93471;1628348:11468;10144346:29641136;22009:27417714;122217965:3227750;122217803:30915;22066:30993;33069:104880;22061:14033338;33203:3502330
1683108316,37436584173,50012375,50022520,21458:138508073;13023209:3347818;2397831:16561164;21479:3269109;122217806:30902;22121:30905;22066:29563;122217805:31395;122217807:46055;1628665:61550;1628665:29784;1628665:29796;1628665:29799;21967:29841,1,2014-04-24,2014,4,3,1,21458:138508073;13023209:3347818;2397831:16561164;21479:3269109;122217806:30902;22121:30905;22066:29563;122217805:31395;122217807:46055;1628665:61550;1628665:29784;1628665:29796;1628665:29799;21967:29841
797486142,10208032540,50016454,28,21475:137325,2,2013-06-18,2013,6,1,2,21475:137325
61601623,17173548503,50012449,50008168,1628665:3233941;1628665:3233938;1628665:131622;1628665:29785;25935:31381;22019:3228688;21458:46896;6593053:3254579,4,2013-06-18,2013,6,1,4,1628665:3233941;1628665:3233938;1628665:131622;1628665:29785;25935:31381;22019:3228688;21458:46896;6593053:3254579
1077142269,22895344018,50014274,50014815,21458:21473;5432702:17310843;5540013:49275;5260764:28867;3748803:11580,1,2013-06-18,2013,6,1,1,21458:21473;5432702:17310843;5540013:49275;5260764:28867;3748803:11580
62618356,22228364420,50015911,50022520,21458:4302824;5048297:18223064;5048298:5410153,5,2014-03-30,2014,3,6,5,21458:4302824;5048297:18223064;5048298:5410153
49068774,36914755570,50023591,50022520,1628665:3233941;1628665:92012;1628665:29790;1628665:3233936;1628665:3233938;1628665:29799;21967:29841;122277773:3926589;122277569:21983;21477:22516235;122217803:3290137;122217803:30915;122217803:30914;11761801:119493;22009:29800;13023209:139365;21458:35009246,1,2014-03-30,2014,3,6,1,1628665:3233941;1628665:92012;1628665:29790;1628665:3233936;1628665:3233938;1628665:29799;21967:29841;122277773:3926589;122277569:21983;21477:22516235;122217803:3290137;122217803:30915;122217803:30914;11761801:119493;22009:29800;13023209:139365;21458:35009246
26987208,15364773535,50013636,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:29793;1628665:131622;1628665:29796;1628665:108579;25935:31381;32047:93471;22019:3238327;22019:3228688;22019:3265977;22019:3340598;22019:34731;22135:31410;1628366:3230095;8151548:29800;13529746:21983;13529646:117906617;13394971:31379;22022:110150624;13539026:102565;21458:120468245;14425951:14705280;1633959:14705280,2,2012-11-28,2012,11,2,2,1628665:3233941;1628665:3233942;1628665:3233939;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:29793;1628665:131622;1628665:29796;1628665:108579;25935:31381;32047:93471;22019:3238327;22019:3228688;22019:3265977;22019:3340598;22019:34731;22135:31410;1628366:3230095;8151548:29800;13529746:21983;13529646:117906617;13394971:31379;22022:110150624;13539026:102565;21458:120468245;14425951:14705280;1633959:14705280
10654720,19309732403,251725,28,2397831:16560944,1,2012-11-28,2012,11,2,1,2397831:16560944
52313002,38501683669,50016468,50008168,21458:374360295;13023209:65107368;122217803:30915;22009:27417714;25935:31381;22066:3225204;33069:104912;10144346:29641136;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;122217801:46180,4,2014-06-24,2014,6,1,4,21458:374360295;13023209:65107368;122217803:30915;22009:27417714;25935:31381;22066:3225204;33069:104912;10144346:29641136;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749;122217801:46180
378204230,20468847376,121364022,50008168,1628665:23420;1628665:29782;1628665:29790;1628665:29799;122277773:30904;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;21458:33514,1,2014-06-24,2014,6,1,1,1628665:23420;1628665:29782;1628665:29790;1628665:29799;122277773:30904;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;21458:33514
897946723,42420253658,121398035,50022520,21477:105416591;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;21967:29774;21967:29775;21967:29776;122217803:3290137;22009:39681025;122217965:3227750;13023209:3378430;21458:211431827,1,2015-01-04,2015,1,6,1,21477:105416591;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:3233936;1628665:3233937;21967:29774;21967:29775;21967:29776;122217803:3290137;22009:39681025;122217965:3227750;13023209:3378430;21458:211431827
47731406,15582408596,50016243,28,1628665:3233937;1628665:29798;1628665:3233938;21475:135183931;11649846:9068681;21458:3523061;11666049:40203,1,2015-01-04,2015,1,6,1,1628665:3233937;1628665:29798;1628665:3233938;21475:135183931;11649846:9068681;21458:3523061;11666049:40203
411478607,40353908480,50013636,50008168,21458:24904286;18075751:21392717;1628665:29778;25935:21991;13023209:21392717;32047:93470;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;22135:31412;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:29563;22022:110150624;122277668:119686,1,2014-09-01,2014,9,0,1,21458:24904286;18075751:21392717;1628665:29778;25935:21991;13023209:21392717;32047:93470;122217801:3265977;122217801:3248884;122217801:3340598;122217801:3284610;122217801:34731;22135:31412;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:29563;22022:110150624;122277668:119686
1801599540,37715622717,121414042,50022520,21458:271165763;13023209:3539527;22121:30905;33069:104880;3732007:29800;2397831:16561164;21479:106713;22061:30912;22066:65007541;122217965:3227750;122217803:3230095;1628665:31614;1628665:133527;1628665:92012;1628665:3233937;1628665:3233936;1628665:82340;1628665:29790;1628665:29793;1628665:29787;1628665:29782;1628665:131622;1628665:29785;1628665:29784;1628665:29778;1628665:3233942;1628665:108579;1628665:3233941;1628665:3233938;1628665:29799;1628665:29796;21967:29841,1,2014-09-01,2014,9,0,1,21458:271165763;13023209:3539527;22121:30905;33069:104880;3732007:29800;2397831:16561164;21479:106713;22061:30912;22066:65007541;122217965:3227750;122217803:3230095;1628665:31614;1628665:133527;1628665:92012;1628665:3233937;1628665:3233936;1628665:82340;1628665:29790;1628665:29793;1628665:29787;1628665:29782;1628665:131622;1628665:29785;1628665:29784;1628665:29778;1628665:3233942;1628665:108579;1628665:3233941;1628665:3233938;1628665:29799;1628665:29796;21967:29841
355588290,19247299511,50013636,50008168,21458:147859765;1633959:8906924;18432511:8906924;25935:21990;32047:93470;22135:116934;1628366:32799;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:23751657;1628665:29796;1628665:29782;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924,1,2013-05-01,2013,5,2,1,21458:147859765;1633959:8906924;18432511:8906924;25935:21990;32047:93470;22135:116934;1628366:32799;8151548:29800;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:23751657;1628665:29796;1628665:29782;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924
